fight_id,event_date,red_win,red_fighter_id,red_prior_fights,red_sig_landed_per_min_l5,red_sig_acc_l5,red_td_acc_l5,red_ctrl_per_min_l5,red_age_years,red_weight_lbs,red_height_in,red_reach_in,blue_fighter_id,blue_prior_fights,blue_sig_landed_per_min_l5,blue_sig_acc_l5,blue_td_acc_l5,blue_ctrl_per_min_l5,blue_age_years,blue_weight_lbs,blue_height_in,blue_reach_in,diff_prior_fights,diff_sig_landed_per_min_l5,diff_sig_acc_l5,diff_td_acc_l5,diff_ctrl_per_min_l5,diff_age_years,diff_weight_lbs,diff_height_in,diff_reach_in,red_southpaw,blue_southpaw,is_opposite_stance,red_kd_per_min_l5,red_non_sig_landed_per_min_l5,blue_kd_per_min_l5,blue_non_sig_landed_per_min_l5,diff_kd_per_min_l5,diff_non_sig_landed_per_min_l5
17050a7b673dc49d,2024-02-10,1,260bd4cef10b033f,4,4.944109435070146,0.5463527424925543,0.0,0.084107646649324,27.7015742642026,185.0,75.0,75.0,f96856f9d69fd7e4,0,,,,,33.60438056125941,185.0,72.0,75.0,4,,,,,-5.902806297056809,0.0,3.0,0.0,1,0,1,0.088154471842597,0.13385204733487358,,,,
17067cf55726c673,2016-10-08,0,470fedbc8563ac47,6,6.047192474674385,0.7015843115843116,0.4444444444444445,0.2754235407621804,34.105407255304584,247.0,72.0,74.0,ebc1f40e00e0c481,17,11.93395256916996,0.5471656637238211,1.0,0.328885101010101,28.63791923340177,265.0,83.0,84.0,-11,-5.886760094495576,0.1544186478604904,-0.5555555555555556,-0.0534615602479205,5.467488021902806,-18.0,-11.0,-10.0,1,0,1,0.25,0.23280308958344972,0.75,0.6759988022577541,-0.5,-0.44319571267430435
171007deb1cc56aa,2008-06-07,0,a8e6a69796280f17,6,2.6595709693746183,0.5144095468922099,0.8333333333333333,0.1876325624101386,29.13347022587269,185.0,72.0,74.0,cfb65863d5099327,4,2.752097299367937,0.5228070175438596,0.46875,0.1356447785651961,26.751540041067763,185.0,73.0,78.0,2,-0.0925263299933187,-0.0083974706516497,0.3645833333333332,0.0519877838449425,2.3819301848049257,0.0,-1.0,-4.0,0,0,0,0.0835600335852225,0.0815060239323899,0.016666666666666666,0.11022489716752244,0.06689336691855584,-0.028718873235132544
1714950933f88ab9,2025-06-14,1,b9f28e7045fdfce7,12,3.6831833727966328,0.5724313229485644,0.2745454545454545,0.1693492940454266,38.12183436002738,135.0,67.0,67.0,d8c7c61b176e3994,15,2.8233047230189934,0.5529772869445002,0.3222222222222222,0.0854072557329042,33.93839835728953,135.0,68.0,65.0,-3,0.8598786497776394,0.0194540360040641,-0.0476767676767676,0.0839420383125224,4.183436002737849,0.0,-1.0,2.0,0,0,0,0.013333333333333332,0.059242851596596105,0.05405405405405404,0.08563471224987564,-0.04072072072072071,-0.02639186065327953
171af1114dbfc29d,2014-11-22,1,369e1ce458ef50a6,1,3.1333333333333333,0.4017094017094017,,0.0055555555555555,27.98904859685147,242.0,75.0,78.0,3aa794cbe1e3484b,0,,,,,32.09034907597536,265.0,73.0,,1,,,,,-4.101300479123889,-23.0,2.0,,0,0,0,0.0,0.028099173553719006,,,,
171eb38b335030d3,2013-02-02,1,427b5953ac8e3a27,15,2.081985815602837,0.539048102681857,0.2593939393939394,0.2233238770685579,35.24161533196441,170.0,73.0,72.0,6f018c039b4d5d80,17,3.066666666666667,0.4890797285835454,0.5335497835497836,0.4062222222222222,34.940451745379875,170.0,72.0,74.0,-2,-0.98468085106383,0.0499683740983115,-0.2741558441558441,-0.1828983451536642,0.3011635865845363,0.0,1.0,-2.0,1,0,1,0.0,0.33391025618093667,0.0,0.04039132645037651,0.0,0.29351892973056015
1720a97a2fa261f8,2020-10-10,0,bd58d34e39b7b12a,14,4.395162479061977,0.4542967921505463,0.1111111111111111,0.128065661641541,38.98151950718686,265.0,76.0,78.0,c9cf753cfdf77fc2,11,3.339126861838726,0.5454565745020795,0.4642857142857142,0.0148361581920903,34.91854893908282,246.0,75.0,78.0,3,1.0560356172232508,-0.0911597823515332,-0.3531746031746031,0.1132295034494506,4.062970568104042,19.0,1.0,0.0,0,0,0,0.020100502512562814,0.034713881101122945,0.0,0.20907733600150774,0.020100502512562814,-0.1743634549003848
172dfd6cab9b627b,2013-05-25,1,18968f97ad34f15c,15,2.493478838270108,0.3984888849156684,0.225,0.2303999076159131,27.000684462696785,155.0,69.0,71.0,d0a5ef38a7778ac2,0,,,,,31.19780971937029,145.0,70.0,,15,,,,,-4.197125256673512,10.0,-1.0,,0,0,0,0.01593625498007968,0.0611414290155232,,,,
1733594124569598,2010-09-25,1,5d7bdab5e03e3216,6,1.7765475733236538,0.4338793434395452,0.5785714285714285,0.2442507764867206,27.12662559890486,185.0,74.0,76.0,dbaaf42313af90fa,7,1.985847614923544,0.4933538633818589,0.37,0.2201147930811779,32.96098562628337,185.0,72.0,75.0,-1,-0.2093000415998904,-0.0594745199423136,0.2085714285714285,0.0241359834055427,-5.834360027378509,0.0,2.0,1.0,0,0,0,0.0,0.21232000373476673,0.013333333333333332,0.07195071159021268,-0.013333333333333332,0.14036929214455404
173d576e6247a88a,2022-04-23,1,f1d64ae34e088832,7,6.014823345603465,0.4978173388227902,0.0,0.0507226331993219,26.403832991101982,135.0,69.0,69.0,f9b200db02b488d9,11,4.253559322033898,0.457025185681577,0.5,0.0773333333333333,30.10814510609172,155.0,69.0,71.0,-4,1.7612640235695665,0.0407921531412132,-0.5,-0.0266107001340114,-3.704312114989733,-20.0,0.0,-2.0,0,0,0,0.05635178587632811,0.03733989149619417,0.0,0.05067511148823604,0.05635178587632811,-0.013335219992041868
17404e252bdab9e7,2007-12-29,1,7d21de9c6d7c98b2,5,1.8592126075674529,0.3976686507936507,0.5625,0.1181703496342557,31.745379876796715,155.0,69.0,72.0,ccd1299e0345e0ce,5,3.3340700987969454,0.3405731523378582,1.0,0.2314474512867864,24.750171115674195,155.0,69.0,71.0,0,-1.4748574912294925,0.0570954984557925,-0.4375,-0.1132771016525307,6.99520876112252,0.0,0.0,1.0,1,0,1,0.0,0.05422216029652545,0.19019333466601934,0.14953149934738694,-0.19019333466601934,-0.09530933905086149
1748b2b5aabe23a5,2014-08-30,0,22aa91e402d0fe1f,8,3.0347924635217454,0.3413670891546997,0.7428571428571429,0.1863960054255348,26.412046543463383,155.0,71.0,75.0,f53d4f21d1b5f2dc,1,11.052631578947368,0.7,1.0,0.2631578947368421,29.61259411362081,155.0,69.0,74.0,7,-8.017839115425623,-0.3586329108453002,-0.2571428571428571,-0.0767618893113072,-3.200547570157425,0.0,2.0,1.0,0,0,0,0.10564102564102565,0.059855112149111614,0.0,1.1052631578947367,0.10564102564102565,-1.0454080457456252
17526cb9fb6072ef,1998-05-15,1,1ccf4e7caff270df,0,,,,,27.72347707049966,185.0,71.0,74.0,952f6fa06f25a0ec,0,,,,,21.741273100616016,170.0,69.0,,0,,,,,5.982203969883642,15.0,2.0,,0,0,0,,,,,,
175d9e1ac0725145,2023-06-17,1,13a0275fa13c4d26,15,4.362596367896896,0.5265749222428469,0.5,0.1226026947861745,39.252566735112936,185.0,71.0,77.0,7acbb0972e75281a,14,4.029333333333334,0.4048799386506229,0.2831932773109243,0.0926666666666666,29.738535249828885,185.0,72.0,74.0,1,0.3332630345635623,0.1216949835922239,0.2168067226890756,0.0299360281195079,9.51403148528405,0.0,-1.0,3.0,0,1,1,0.008,0.03380396924303905,0.0,0.02357455755109034,0.008,0.010229411691948711
17616514e8fdacb9,2021-02-13,0,19b7738321cfae42,2,2.397474419360078,0.4394736842105263,0.5,0.1493083752909967,27.041752224503764,115.0,64.0,63.0,9673a497a9da119a,5,3.395752212389381,0.4798235765838011,0.425,0.4680823393612929,28.66803559206023,115.0,65.0,67.0,-3,-0.998277793029303,-0.0403498923732748,0.075,-0.3187739640702962,-1.626283367556468,0.0,-1.0,-4.0,0,0,0,0.0,0.09029605281838513,0.0,0.1884986407822466,0.0,-0.09820258796386147
1765fc442ea03873,2022-02-05,0,2526be54e6a0e62a,0,,,,,29.60985626283368,125.0,66.0,69.0,dee294e9717012c2,3,1.2349881796690307,0.2450396825396825,0.1818181818181818,0.3003703703703703,31.7180013689254,125.0,67.0,71.0,-3,,,,,-2.108145106091716,0.0,-1.0,-2.0,0,0,0,,,0.0,0.03502622211352952,,
177201b1a7fa0dd0,2007-11-17,1,31ee470ef5dc8d7f,7,3.5214846893465754,0.575305396992219,1.0,0.1609061575839658,24.123203285420946,170.0,69.0,70.0,91acd6910b802a9e,9,1.2501587301587302,0.4948275862068966,0.6666666666666666,0.1322010582010582,33.24845995893224,170.0,71.0,68.0,-2,2.271325959187845,0.0804778107853224,0.3333333333333333,0.0287050993829075,-9.125256673511291,0.0,-2.0,2.0,0,0,0,0.13383038210624418,0.09540255288743435,0.0,0.1349782914111073,0.13383038210624418,-0.03957573852367294
17753b728e5404aa,2019-06-08,0,6bd02119599741a4,12,7.136561015223892,0.4861487294503189,0.25,0.0685491024466929,32.7501711156742,135.0,66.0,65.0,cb696ebfb6598724,12,4.775934122490993,0.4984225515206376,0.3888888888888888,0.2431647509578544,29.85352498288844,145.0,67.0,71.0,0,2.360626892732899,-0.0122738220703186,-0.1388888888888888,-0.1746156485111614,2.896646132785765,-10.0,-1.0,-6.0,0,0,0,0.15656758852416647,0.10223166765867,0.0,0.09348872976109446,0.15656758852416647,0.008742937897575548
1776c84e3d22d7cc,2008-10-18,1,2b93ebd9f5417ad2,7,5.151351351351352,0.4378102546319601,1.0,0.135536036036036,29.637234770705,185.0,73.0,75.0,d43a048a880efdff,11,3.470699744416616,0.436189156170519,0.375,0.1989139272839324,28.24366872005476,185.0,71.0,73.0,-4,1.6806516069347357,0.001621098461441,0.625,-0.0633778912478964,1.3935660506502394,0.0,2.0,2.0,0,1,1,0.04,0.0843851218462272,0.11139945230395236,0.08852896930659947,-0.07139945230395237,-0.00414384746037226
1779cc4ae925df01,2022-12-10,1,2cd428e9606856fd,10,2.7199517499248542,0.4379946287654198,,0.0392822264389626,34.732375085557834,242.0,74.0,78.0,d0aaedcf7ccd0b45,6,9.252762396040726,0.5006427358719379,,0.0581087524123056,33.20739219712526,205.0,75.0,76.0,4,-6.532810646115872,-0.062648107106518,,-0.0188265259733429,1.5249828884325751,37.0,-1.0,2.0,0,0,0,0.06290417774618731,0.07666287637574859,0.5959965187119234,0.2834256815459,-0.5330923409657361,-0.2067628051701514
177c1956907ed687,2013-06-15,1,0d506315895efffc,5,3.675555555555556,0.352598373052183,0.2083333333333333,0.1397777777777777,37.26488706365503,170.0,72.0,76.0,6e0273f9478be71e,3,2.3908768796615893,0.5352136752136752,0.5,0.0435415963075537,29.33333333333333,170.0,70.0,74.0,2,1.2846786758939666,-0.1826153021614922,-0.2916666666666667,0.096236181470224,7.931553730321699,0.0,2.0,2.0,1,0,1,0.013333333333333332,0.04243108644825249,0.0,0.13876098542153567,0.013333333333333332,-0.09632989897328317
1785c7fb722d3007,2018-11-30,1,80eacd4da0617c57,15,4.066666666666666,0.3712784499106389,0.2698412698412698,0.0331111111111111,34.332648870636554,125.0,64.0,65.0,ab2b4ff41d6ebe0f,3,9.237493052883588,0.4907256850346281,0.3518518518518518,0.3303381642512077,26.694045174537987,125.0,66.0,65.0,12,-5.1708263862169215,-0.1194472351239891,-0.082010582010582,-0.2972270531400966,7.638603696098567,0.0,-2.0,0.0,1,0,1,0.0,0.02797310433478555,0.08849557522123895,0.0917436773968192,-0.08849557522123895,-0.06377057306203365
178756c3cb23b884,2021-09-18,0,1897b7b913736a7c,3,2.8666666666666667,0.3440929519766289,0.3681318681318681,0.0022222222222222,29.76317590691308,135.0,65.0,66.0,93b62c5f2ba18e51,3,4.234947472790547,0.4337485300117599,0.3333333333333333,0.0007407407407407,32.22724161533196,135.0,65.0,67.0,0,-1.3682808061238805,-0.0896555780351309,0.0347985347985348,0.0014814814814814,-2.464065708418889,0.0,0.0,-1.0,0,0,0,0.0,0.026504223521767383,0.0,0.10593867134009242,0.0,-0.07943444781832504
1789d630e31e9c77,2014-05-24,0,a8283a4f415e1eb9,6,2.5018149892458377,0.5207492003479965,0.475,0.2144525821412369,35.748117727583846,170.0,69.0,70.0,c58f51dedb310998,4,1.8382681514310493,0.380312810327706,0.3583333333333333,0.1584719526963124,26.46132785763176,170.0,73.0,75.0,2,0.6635468378147884,0.1404363900202905,0.1166666666666666,0.0559806294449244,9.286789869952088,0.0,-4.0,-5.0,1,1,0,0.035974842767295595,0.09012514805221127,0.025041736227045076,0.08877120310056442,0.01093310654025052,0.0013539449516468405
178c4926223dca0c,2021-05-08,1,84b3e7d38f2d2ec5,24,3.5808484848484854,0.469118065344899,0.2952380952380952,0.2499873737373737,33.76317590691308,170.0,75.0,80.0,b997be68943010fc,6,6.547126060171675,0.5502561957710655,0.5,0.0719377782328481,30.694045174537987,170.0,71.0,75.0,18,-2.96627757532319,-0.0811381304261665,-0.2047619047619048,0.1780495955045256,3.06913073237509,0.0,4.0,5.0,0,1,1,0.0,0.035467423258302294,0.2226631853785901,0.13371332872414238,-0.2226631853785901,-0.09824590546584008
179426f56818a1c9,2012-06-22,0,55f80a8aeffcdb33,2,2.199870214146658,0.4833333333333333,1.0,0.3405797101449275,24.88158795345654,135.0,69.0,74.0,fbf0947399d14323,2,3.553163900414938,0.5059523809523809,1.0,0.0435684647302904,29.7056810403833,135.0,68.0,71.0,0,-1.3532936862682798,-0.0226190476190476,0.0,0.2970112454146371,-4.824093086926762,0.0,1.0,3.0,0,1,1,0.0,0.24237508111615835,0.0,0.21025001196581827,0.0,0.03212506915034008
17a8fbfbe8d32258,2010-08-28,1,8355922d564b152c,10,4.691766582308824,0.3406163752763748,0.375,0.0609725429817808,25.36618754277892,170.0,72.0,76.0,b7d524c77c27389b,13,2.543309149371776,0.4392107749162942,0.3333333333333333,0.2660947512803158,37.01026694045174,170.0,70.0,70.0,-3,2.148457432937048,-0.0985943996399194,0.0416666666666666,-0.2051222082985349,-11.644079397672826,0.0,2.0,6.0,1,1,0,0.0718562874251497,0.07452845820137004,0.06266318537859007,0.08142138646645503,0.009193102046559626,-0.006892928265084988
17aa636aa98678d3,2024-05-18,1,396fe87b84ac2e1c,6,3.842788722658372,0.5772630919140692,0.4625,0.1619055942329531,32.824093086926766,145.0,69.0,73.0,64a50dad704d1d49,29,5.432573845148808,0.487085266918095,0.75,0.2396390521218669,38.32169746748802,155.0,71.0,75.0,-23,-1.589785122490436,0.0901778249959741,-0.2875,-0.0777334578889137,-5.497604380561256,-10.0,-2.0,-2.0,0,0,0,0.051549893842887475,0.0825588599940767,0.10218460030904912,0.07443881337661791,-0.050634706466161646,0.008120046617458784
17affee2c796c225,2005-04-09,1,e361e5c858af6ff1,0,,,,,27.550992470910334,155.0,68.0,66.0,ff2c606c8bc365e3,0,,,,,24.254620123203285,170.0,72.0,,0,,,,,3.296372347707049,-15.0,-4.0,,0,0,0,,,,,,
17b2d89ceb879a29,2007-01-25,1,e0ec3c3b6b611f7e,6,1.913456462748393,0.4272657315750813,0.5800000000000001,0.3671132794084776,32.41615331964408,155.0,66.0,71.0,f34312c2ccfa0e00,5,3.339369444257064,0.5121696356990475,0.4722222222222222,0.508601628874003,30.713210130047912,155.0,67.0,68.0,1,-1.425912981508671,-0.0849039041239661,0.1077777777777778,-0.1414883494655253,1.7029431895961693,0.0,-1.0,3.0,0,1,1,0.03908440629470672,0.058780623716118495,0.07294214256386453,0.09331496977716344,-0.03385773626915781,-0.03453434606104495
17ba2950b7f6d64a,2002-01-11,1,5f2f0da6fd6a84fd,0,,,,,24.56947296372348,185.0,72.0,,91186547a7f3f758,2,0.8013937282229966,0.75,0.5,0.0752032520325203,25.11704312114989,170.0,72.0,74.0,-2,,,,,-0.5475701574264207,15.0,0.0,,0,0,0,,,0.0,0.1370772699323632,,
17bb1e62772ac5af,2014-10-04,1,56c9acc4e86046a2,0,,,,,33.61533196440794,125.0,67.0,68.0,6e7c758f5cdec01a,1,3.225806451612903,0.3448275862068966,0.0,0.0,26.420260095824776,125.0,70.0,69.0,-1,,,,,7.195071868583167,0.0,-3.0,-1.0,0,0,0,,,0.3225806451612903,0.16542597187758476,,
17be6e24dafd31e0,2000-03-10,1,63eedfcc73071d41,0,,,,,29.30321697467488,185.0,69.0,,9bad58fa651d6196,0,,,,,26.65023956194388,200.0,67.0,,0,,,,,2.652977412731005,-15.0,2.0,,0,0,0,,,,,,
17c53d93d549cb03,2018-04-14,1,447f9858ae78f921,1,1.195219123505976,0.3703703703703703,,0.3725099601593625,33.84531143052703,170.0,71.0,70.0,9b1e3fb4f8cbd5b7,0,,,,,34.79260780287474,170.0,73.0,77.0,1,,,,,-0.947296372347708,0.0,-2.0,-7.0,0,0,0,0.0,0.044267374944665774,,,,
17c598d7841daae0,2016-03-05,1,e9a3aeb207578eea,6,4.015200854130522,0.5734767025089605,1.0,0.1310486124045446,33.60438056125941,230.0,70.0,73.0,fcd448a2fe1a23cc,7,5.092090203374608,0.4771268037968103,0.4166666666666667,0.1354156704661291,30.546201232032853,230.0,75.0,76.0,-1,-1.0768893492440856,0.0963498987121502,0.5833333333333333,-0.0043670580615845,3.058179329226558,0.0,-5.0,-3.0,0,0,0,0.6142857142857142,0.5306153019985931,0.06818181818181819,0.07563077448947024,0.546103896103896,0.4549845275091228
17cda9957f96883f,2010-03-31,1,3f7c14c7eca7195d,1,2.1333333333333333,0.2285714285714285,0.5,0.0,33.776865160848736,263.0,72.0,73.0,ebc1f40e00e0c481,4,1.7689959464791765,0.4715579710144927,0.6666666666666666,0.2793018238850825,22.11362080766598,265.0,83.0,84.0,-3,0.3643373868541568,-0.2429865424430642,-0.1666666666666666,-0.2793018238850825,11.663244353182757,-2.0,-11.0,-11.0,0,0,0,0.26666666666666666,0.06666666666666667,0.0,0.08588394243147461,0.26666666666666666,-0.019217275764807945
17daeb7e36e60cdf,2015-08-01,1,427b5953ac8e3a27,20,1.7066666666666666,0.4739763514697124,0.3910109498344792,0.3650222222222222,37.73305954825462,170.0,73.0,72.0,84b3e7d38f2d2ec5,10,5.023769368224365,0.5472471345774623,0.65,0.3809734313039647,27.99452429842573,170.0,75.0,80.0,10,-3.317102701557699,-0.0732707831077499,-0.2589890501655208,-0.0159512090817425,9.738535249828889,0.0,-2.0,-8.0,1,0,1,0.013333333333333332,0.03702724123100917,0.026548672566371685,0.0668006366449296,-0.013215339233038352,-0.029773395413920434
17dc833cda860933,2014-07-26,1,47b9e0e7703a4868,4,3.2176683361157483,0.5363211915419046,0.75,0.3423557781487665,29.700205338809035,170.0,71.0,74.0,5f99b2bafb10305f,7,3.830367815762988,0.3701536491677336,0.25,0.0140509087671263,29.12251882272416,155.0,68.0,72.0,-3,-0.6126994796472394,0.1661675423741709,0.5,0.3283048693816401,0.5776865160848743,15.0,3.0,2.0,0,0,0,0.0,0.047617985379847724,0.09996994891315236,0.058371802655279956,-0.09996994891315236,-0.010753817275432231
17e8ab0065e9085f,2024-03-30,0,07797f10b9569cfc,0,,,,,32.21081451060917,135.0,68.0,70.0,42ac4020cba261ad,1,3.2,0.3636363636363636,0.1818181818181818,0.4288888888888889,27.86584531143053,135.0,66.0,68.0,-1,,,,,4.344969199178642,0.0,2.0,2.0,0,0,0,,,0.0,0.02811244979919679,,
17ee4caf06981b81,1994-03-11,0,6e02c318762f52f1,0,,,,,,238.0,68.0,,749685d24e2cac50,0,,,,,24.79945242984257,260.0,75.0,,0,,,,,,-22.0,-7.0,,0,1,1,,,,,,
17f69a241aa952fd,2018-11-10,0,2244d9a2b64b8c3b,0,,,,,26.37371663244353,115.0,61.0,62.0,6a740daf1b279661,0,,,,,20.48186173853525,125.0,65.0,65.0,0,,,,,5.891854893908281,-10.0,-4.0,-3.0,0,0,0,,,,,,
1800ffbb34ac7ed8,2019-11-16,1,6551c64fbcd1a467,2,4.033333333333333,0.2975391766904682,1.0,0.1333333333333333,25.80424366872005,125.0,66.0,67.0,e0f959f65d0406b4,0,,,,,28.199863107460644,125.0,63.0,64.0,2,,,,,-2.3956194387405887,0.0,3.0,3.0,0,0,0,0.0,0.021814376038497226,,,,
180128adae7897db,2003-09-26,0,75bbd2206a15319f,0,,,,,21.136208076659823,185.0,73.0,,d897897060f10a3a,1,6.0,0.4210526315789473,,0.0,28.974674880219027,185.0,73.0,76.0,-1,,,,,-7.8384668035592036,0.0,0.0,,0,1,1,,,0.375,0.15789473684210525,,
181429d8227794cb,2014-01-04,1,8f5c8850b2484173,0,,,,,25.4072553045859,155.0,69.0,73.0,9a2d3567abc02e34,0,,,,,30.72416153319644,155.0,69.0,71.0,0,,,,,-5.3169062286105415,0.0,0.0,2.0,0,0,0,,,,,,
181c3312f14de5a8,2020-11-28,1,9abc648e76c4493a,1,5.933333333333334,0.5297619047619048,1.0,0.0877777777777777,31.471594798083505,145.0,72.0,73.0,be68b375707dcb85,2,8.292156862745099,0.6251306165099269,0.5,0.3417320261437909,27.564681724846,145.0,68.0,71.0,-1,-2.358823529411765,-0.095368711748022,0.5,-0.2539542483660131,3.906913073237508,0.0,4.0,2.0,0,0,0,0.0,0.043154761904761904,0.0,0.29026487788097693,0.0,-0.24711011597621502
181ce41897b37352,2011-09-24,1,07f72a2a7591b409,8,5.9666745928198734,0.644893222775836,0.9333333333333332,0.3556686269948019,24.18343600273785,248.0,76.0,84.0,ffc088e64fab57e9,9,2.576716417910448,0.4077562334113581,0.4166666666666666,0.1871111111111111,33.2621492128679,205.0,73.0,73.0,-1,3.3899581749094256,0.2371369893644779,0.5166666666666666,0.1685575158836908,-9.078713210130047,43.0,3.0,11.0,0,0,0,0.015852047556142668,0.19690246945879672,0.09970149253731343,0.060102373840236256,-0.08384944498117076,0.13680009561856046
181ceedcacc01d48,2022-02-26,1,798e48f9e7f6ba22,0,,,,,28.33949349760438,125.0,68.0,67.0,dc7927cd622676a7,0,,,,,31.09377138945928,125.0,68.0,70.0,0,,,,,-2.754277891854894,0.0,0.0,-3.0,0,0,0,,,,,,
1820fed0fbcf6294,2021-04-24,0,3a8176e15b9887c1,16,2.6415217651298333,0.4584297643340081,0.5535256410256411,0.2653072419797245,36.851471594798085,185.0,74.0,78.0,65578a75fa7900e3,16,4.082115478968637,0.4960842065064932,0.0,0.1924407956641589,36.73100616016427,185.0,72.0,79.0,0,-1.440593713838804,-0.037654442172485,0.5535256410256411,0.0728664463155656,0.1204654346338145,0.0,2.0,-1.0,0,0,0,0.0,0.12634209506413777,0.08203090983303156,0.049392912427106965,-0.08203090983303156,0.0769491826370308
18273af728dda0c8,2002-05-10,1,50cc91ce2982785d,3,2.914809977021946,0.6169350029815146,0.6111111111111112,0.1378170253152019,24.72279260780288,265.0,76.0,,b76ed59283d3559c,5,2.577636377527632,0.5298636824168739,0.1866666666666666,0.1396666666666666,32.17796030116359,225.0,71.0,,-2,0.3371735994943141,0.0870713205646407,0.4244444444444445,-0.0018496413514647,-7.455167693360714,40.0,5.0,,0,0,0,0.0,0.072318795613289,0.0,0.07891426208665189,0.0,-0.006595466473362899
18292c8eb20ae045,2015-12-11,0,b5b684eac99ae0a3,11,4.278942417716287,0.5742678069353327,0.4991071428571428,0.0211051128659168,30.611909650924023,145.0,66.0,66.0,f2688492b9a525a3,18,4.231671547803488,0.4226079554716335,0.500979020979021,0.0078222222222222,34.15195071868583,135.0,66.0,68.0,-7,0.0472708699127988,0.1516598514636992,-0.0018718781218781,0.0132828906436946,-3.540041067761809,10.0,0.0,-2.0,0,0,0,0.1645021645021645,0.09730930951893277,0.0,0.0274957428405454,0.1645021645021645,0.06981356667838737
182ee320edb1b5ed,2025-07-19,0,0c25d0a5e8cdbf19,6,4.78648363626875,0.5610810332037952,0.0,0.016,33.17180013689254,236.0,75.0,78.0,a67f5afa8d6a1b80,14,3.031029110636482,0.3764464357012416,0.2083333333333333,0.0629943395955184,33.90280629705681,205.0,77.0,79.0,-8,1.7554545256322682,0.1846345975025535,-0.2083333333333333,-0.0469943395955184,-0.7310061601642701,31.0,-2.0,-1.0,0,0,0,0.0,0.11536716860170622,0.0,0.10281795929415485,0.0,0.012549209307551365
18729b11614406bf,2024-11-02,0,47b63240018d5d86,16,3.2960000000000003,0.4423955539662673,0.6666666666666666,0.1010222222222222,32.34496919917864,125.0,65.0,65.0,669970f7feba8ecd,7,6.035025446839734,0.4752489603217888,0.2666666666666666,0.059145313284862,25.50034223134839,125.0,64.0,66.0,9,-2.739025446839734,-0.0328534063555215,0.3999999999999999,0.0418769089373601,6.844626967830251,0.0,1.0,-1.0,0,0,0,0.008,0.021470289321515266,0.0,0.0826611036792074,0.008,-0.061190814357692136
187681b2843174b5,2016-09-17,0,0778f94eb5d588a5,1,1.6274864376130198,0.2112676056338028,1.0,0.0433996383363472,30.16016427104723,135.0,70.0,73.0,36549928f90f1d36,2,1.656277056277056,0.5045045045045045,0.625,0.1161111111111111,26.140999315537304,135.0,68.0,69.0,-1,-0.0287906186640363,-0.2932368988707016,0.375,-0.0727114727747639,4.019164955509925,0.0,2.0,4.0,0,1,1,0.0,0.027486437613019894,0.0,0.16864415584415585,0.0,-0.14115771823113596
1878e37418f1dfcd,2011-06-11,1,59583ff832fe9d68,7,4.057468492593992,0.3857268207327743,0.05,0.2441488520446101,33.856262833675565,205.0,73.0,77.0,5b2d7906aa894274,3,0.458073991188195,0.4772727272727273,0.7777777777777778,0.15899713266662,28.607802874743328,185.0,74.0,73.0,4,3.599394501405797,-0.0915459065399529,-0.7277777777777777,0.0851517193779901,5.248459958932237,20.0,-1.0,4.0,0,1,1,0.06091370558375635,0.05215398110946425,0.11049723756906077,0.25270203256426066,-0.04958353198530442,-0.2005480514547964
1881b1e85cceee13,2019-12-14,1,792be9a24df82ed6,6,2.6608058608058607,0.3477745235006456,0.5425824175824175,0.1722959706959707,26.01779603011636,125.0,67.0,70.0,853eb0dd5c0e2149,3,5.222222222222222,0.4332955844424669,0.6428571428571428,0.2751851851851852,26.71868583162217,125.0,64.0,69.0,3,-2.5614163614163616,-0.0855210609418212,-0.1002747252747252,-0.1028892144892144,-0.70088980150582,0.0,3.0,1.0,0,0,0,0.035311355311355305,0.03035776728717874,0.044444444444444446,0.03180881823207719,-0.009133089133089141,-0.0014510509448984535
18824fa5c15c212f,2024-04-13,0,4d8fa64202cee4c1,11,6.813330141031342,0.5191622707803033,0.4444444444444445,0.1618569088635785,28.90622861054073,155.0,75.0,77.0,b6452706b373eea1,15,3.188163232382044,0.5092847198179019,0.3095238095238095,0.1083511350070606,34.89664613278576,155.0,71.0,72.0,-4,3.6251669086492977,0.0098775509624013,0.1349206349206349,0.0535057738565178,-5.990417522245036,0.0,4.0,5.0,1,0,1,0.11902133141795215,0.2303003964566178,0.0,0.0675165478078614,0.11902133141795215,0.1627838486487564
188537d906b30a7c,2002-05-10,0,0e041d43a47d2e4b,4,4.586494451621884,0.5895362236547648,0.8148148148148149,0.0579650436953807,31.980835044490075,185.0,72.0,74.0,85d905f7c4f5a1af,3,1.5212417152626525,0.5912698412698413,0.4619047619047619,0.0320845921450151,35.7782340862423,183.0,74.0,,1,3.0652527363592315,-0.0017336176150765,0.352910052910053,0.0258804515503656,-3.797399041752225,2.0,-2.0,,1,0,1,0.0,0.14933550113762112,0.05813953488372093,0.09655094690327641,-0.05813953488372093,0.05278455423434471
188b63ec6ee1c1c9,2021-10-16,1,3738e68d2261e60f,35,4.825578917858145,0.4325955294042826,,0.0896034015512568,42.69678302532512,240.0,75.0,77.0,a2ea77e974c5889f,4,4.883333333333334,0.4590377960495381,0.0,0.1369444444444444,26.75975359342916,245.0,72.0,75.0,31,-0.0577544154751885,-0.0264422666452555,,-0.0473410428931875,15.937029431895962,-5.0,3.0,2.0,0,0,0,0.0,0.21464941378706967,0.0,0.031101024223176253,0.0,0.1835483895638934
